0,1,2,3,4,5,6,7,y
74,73,68,66,70,59,66,66,59
73,68,66,70,59,66,66,59,67
68,66,70,59,66,66,59,67,67
66,70,59,66,66,59,67,67,67
70,59,66,66,59,67,67,67,83
59,66,66,59,67,67,67,83,59
66,66,59,67,67,67,83,59,62
66,59,67,67,67,83,59,62,59
59,67,67,67,83,59,62,59,77
67,67,67,83,59,62,59,77,77
67,67,83,59,62,59,77,77,74
67,83,59,62,59,77,77,74,79
83,59,62,59,77,77,74,79,86
59,62,59,77,77,74,79,86,73
62,59,77,77,74,79,86,73,84
59,77,77,74,79,86,73,84,85
77,77,74,79,86,73,84,85,80
77,74,79,86,73,84,85,80,57
74,79,86,73,84,85,80,57,61
79,86,73,84,85,80,57,61,57
86,73,84,85,80,57,61,57,66
73,84,85,80,57,61,57,66,83
84,85,80,57,61,57,66,83,57
85,80,57,61,57,66,83,57,77
80,57,61,57,66,83,57,77,77
57,61,57,66,83,57,77,77,77
61,57,66,83,57,77,77,77,77
57,66,83,57,77,77,77,77,78
66,83,57,77,77,77,77,78,84
83,57,77,77,77,77,78,84,86
57,77,77,77,77,78,84,86,60
77,77,77,77,78,84,86,60,81
77,77,77,78,84,86,60,81,75
77,77,78,84,86,60,81,75,81
77,78,84,86,60,81,75,81,78
78,84,86,60,81,75,81,78,84
84,86,60,81,75,81,78,84,75
86,60,81,75,81,78,84,75,57
60,81,75,81,78,84,75,57,60
81,75,81,78,84,75,57,60,66
75,81,78,84,75,57,60,66,75
81,78,84,75,57,60,66,75,75
78,84,75,57,60,66,75,75,75
84,75,57,60,66,75,75,75,75
75,57,60,66,75,75,75,75,78
57,60,66,75,75,75,75,78,83
60,66,75,75,75,75,78,83,84
66,75,75,75,75,78,83,84,55
75,75,75,75,78,83,84,55,59
75,75,75,78,83,84,55,59,55
75,75,78,83,84,55,59,55,58
75,78,83,84,55,59,55,58,55
78,83,84,55,59,55,58,55,58
83,84,55,59,55,58,55,58,55
84,55,59,55,58,55,58,55,58
55,59,55,58,55,58,55,58,55
59,55,58,55,58,55,58,55,73
55,58,55,58,55,58,55,73,73
58,55,58,55,58,55,73,73,76
55,58,55,58,55,73,73,76,82
58,55,58,55,73,73,76,82,79
55,58,55,73,73,76,82,79,79
58,55,73,73,76,82,79,79,76
55,73,73,76,82,79,79,76,73
73,73,76,82,79,79,76,73,73
73,76,82,79,79,76,73,73,76
76,82,79,79,76,73,73,76,82
82,79,79,76,73,73,76,82,76
79,79,76,73,73,76,82,76,65
79,76,73,73,76,82,76,65,86
76,73,73,76,82,76,65,86,67
73,73,76,82,76,65,86,67,69
73,76,82,76,65,86,67,69,86
76,82,76,65,86,67,69,86,81
82,76,65,86,67,69,86,81,73
76,65,86,67,69,86,81,73,85
65,86,67,69,86,81,73,85,79
86,67,69,86,81,73,85,79,64
67,69,86,81,73,85,79,64,81
69,86,81,73,85,79,64,81,65
86,81,73,85,79,64,81,65,82
81,73,85,79,64,81,65,82,64
73,85,79,64,81,65,82,64,81
85,79,64,81,65,82,64,81,65
79,64,81,65,82,64,81,65,82
64,81,65,82,64,81,65,82,57
81,65,82,64,81,65,82,57,62
65,82,64,81,65,82,57,62,61
82,64,81,65,82,57,62,61,66
64,81,65,82,57,62,61,66,66
81,65,82,57,62,61,66,66,62
65,82,57,62,61,66,66,62,79
82,57,62,61,66,66,62,79,60
57,62,61,66,66,62,79,60,62
62,61,66,66,62,79,60,62,79
61,66,66,62,79,60,62,79,60
66,66,62,79,60,62,79,60,77
66,62,79,60,62,79,60,77,58
62,79,60,62,79,60,77,58,75
79,60,62,79,60,77,58,75,57
60,62,79,60,77,58,75,57,66
62,79,60,77,58,75,57,66,54
79,60,77,58,75,57,66,54,78
60,77,58,75,57,66,54,78,74
77,58,75,57,66,54,78,74,58
58,75,57,66,54,78,74,58,75
75,57,66,54,78,74,58,75,59
57,66,54,78,74,58,75,59,74
66,54,78,74,58,75,59,74,73
54,78,74,58,75,59,74,73,69
78,74,58,75,59,74,73,69,69
74,58,75,59,74,73,69,69,71
58,75,59,74,73,69,69,71,74
75,59,74,73,69,69,71,74,76
59,74,73,69,69,71,74,76,62
74,73,69,69,71,74,76,62,45
73,69,69,71,74,76,62,45,54
69,69,71,74,76,62,45,54,73
69,71,74,76,62,45,54,73,45
71,74,76,62,45,54,73,45,73
74,76,62,45,54,73,45,73,76
76,62,45,54,73,45,73,76,79
62,45,54,73,45,73,76,79,76
45,54,73,45,73,76,79,76,78
54,73,45,73,76,79,76,78,74
73,45,73,76,79,76,78,74,74
45,73,76,79,76,78,74,74,71
73,76,79,76,78,74,74,71,71
76,79,76,78,74,74,71,71,67
79,76,78,74,74,71,71,67,64
76,78,74,74,71,71,67,64,62
78,74,74,71,71,67,64,62,55
74,74,71,71,67,64,62,55,52
74,71,71,67,64,62,55,52,55
71,71,67,64,62,55,52,55,50
71,67,64,62,55,52,55,50,54
67,64,62,55,52,55,50,54,66
64,62,55,52,55,50,54,66,54
62,55,52,55,50,54,66,54,71
55,52,55,50,54,66,54,71,66
52,55,50,54,66,54,71,66,55
55,50,54,66,54,71,66,55,52
50,54,66,54,71,66,55,52,57
54,66,54,71,66,55,52,57,54
66,54,71,66,55,52,57,54,50
54,71,66,55,52,57,54,50,47
71,66,55,52,57,54,50,47,64
66,55,52,57,54,50,47,64,49
55,52,57,54,50,47,64,49,57
52,57,54,50,47,64,49,57,57
57,54,50,47,64,49,57,57,57
54,50,47,64,49,57,57,57,45
50,47,64,49,57,57,57,45,66
47,64,49,57,57,57,45,66,66
64,49,57,57,57,45,66,66,45
49,57,57,57,45,66,66,45,45
57,57,57,45,66,66,45,45,57
57,57,45,66,66,45,45,57,45
57,45,66,66,45,45,57,45,66
45,66,66,45,45,57,45,66,57
66,66,45,45,57,45,66,57,73
66,45,45,57,45,66,57,73,45
45,45,57,45,66,57,73,45,45
45,57,45,66,57,73,45,45,57
57,45,66,57,73,45,45,57,45
45,66,57,73,45,45,57,45,74
66,57,73,45,45,57,45,74,74
57,73,45,45,57,45,74,74,45
73,45,45,57,45,74,74,45,74
45,45,57,45,74,74,45,74,64
45,57,45,74,74,45,74,64,57
57,45,74,74,45,74,64,57,73
45,74,74,45,74,64,57,73,57
74,74,45,74,64,57,73,57,45
74,45,74,64,57,73,57,45,73
45,74,64,57,73,57,45,73,45
74,64,57,73,57,45,73,45,45
64,57,73,57,45,73,45,45,81
57,73,57,45,73,45,45,81,78
73,57,45,73,45,45,81,78,79
57,45,73,45,45,81,78,79,79
45,73,45,45,81,78,79,79,83
73,45,45,81,78,79,79,83,79
45,45,81,78,79,79,83,79,57
45,81,78,79,79,83,79,57,76
81,78,79,79,83,79,57,76,81
78,79,79,83,79,57,76,81,45
79,79,83,79,57,76,81,45,57
79,83,79,57,76,81,45,57,45
83,79,57,76,81,45,57,45,57
79,57,76,81,45,57,45,57,57
57,76,81,45,57,45,57,57,76
76,81,45,57,45,57,57,76,76
81,45,57,45,57,57,76,76,79
45,57,45,57,57,76,76,79,76
57,45,57,57,76,76,79,76,73
45,57,57,76,76,79,76,73,73
57,57,76,76,79,76,73,73,76
57,76,76,79,76,73,73,76,73
76,76,79,76,73,73,76,73,57
76,79,76,73,73,76,73,57,57
79,76,73,73,76,73,57,57,57
76,73,73,76,73,57,57,57,55
73,73,76,73,57,57,57,55,45
73,76,73,57,57,57,55,45,64
76,73,57,57,57,55,45,64,62
73,57,57,57,55,45,64,62,50
57,57,57,55,45,64,62,50,66
57,57,55,45,64,62,50,66,50
57,55,45,64,62,50,66,50,67
55,45,64,62,50,66,50,67,50
45,64,62,50,66,50,67,50,50
64,62,50,66,50,67,50,50,50
62,50,66,50,67,50,50,50,50
50,66,50,67,50,50,50,50,50
66,50,67,50,50,50,50,50,50
50,67,50,50,50,50,50,50,50
67,50,50,50,50,50,50,50,69
50,50,50,50,50,50,50,69,61
50,50,50,50,50,50,69,61,50
50,50,50,50,50,69,61,50,50
50,50,50,50,69,61,50,50,50
50,50,50,69,61,50,50,50,50
50,50,69,61,50,50,50,50,50
50,69,61,50,50,50,50,50,50
69,61,50,50,50,50,50,50,50
61,50,50,50,50,50,50,50,50
50,50,50,50,50,50,50,50,50
50,50,50,50,50,50,50,50,50
50,50,50,50,50,50,50,50,64
50,50,50,50,50,50,50,64,67
50,50,50,50,50,50,64,67,62
50,50,50,50,50,64,67,62,66
50,50,50,50,64,67,62,66,66
50,50,50,64,67,62,66,66,50
50,50,64,67,62,66,66,50,69
50,64,67,62,66,66,50,69,50
64,67,62,66,66,50,69,50,66
67,62,66,66,50,69,50,66,67
62,66,66,50,69,50,66,67,74
66,66,50,69,50,66,67,74,71
66,50,69,50,66,67,74,71,66
50,69,50,66,67,74,71,66,50
69,50,66,67,74,71,66,50,50
50,66,67,74,71,66,50,50,50
66,67,74,71,66,50,50,50,50
67,74,71,66,50,50,50,50,50
74,71,66,50,50,50,50,50,50
71,66,50,50,50,50,50,50,50
66,50,50,50,50,50,50,50,78
50,50,50,50,50,50,50,78,64
50,50,50,50,50,50,78,64,76
50,50,50,50,50,78,64,76,76
50,50,50,50,78,64,76,76,62
50,50,50,78,64,76,76,62,76
50,50,78,64,76,76,62,76,47
50,78,64,76,76,62,76,47,76
78,64,76,76,62,76,47,76,43
64,76,76,62,76,47,76,43,76
76,76,62,76,47,76,43,76,86
76,62,76,47,76,43,76,86,57
62,76,47,76,43,76,86,57,78
76,47,76,43,76,86,57,78,78
47,76,43,76,86,57,78,78,78
76,43,76,86,57,78,78,78,78
43,76,86,57,78,78,78,78,78
76,86,57,78,78,78,78,78,57
86,57,78,78,78,78,78,57,78
57,78,78,78,78,78,57,78,47
78,78,78,78,78,57,78,47,86
78,78,78,78,57,78,47,86,86
78,78,78,57,78,47,86,86,55
78,78,57,78,47,86,86,55,79
78,57,78,47,86,86,55,79,62
57,78,47,86,86,55,79,62,79
78,47,86,86,55,79,62,79,47
47,86,86,55,79,62,79,47,79
86,86,55,79,62,79,47,79,86
86,55,79,62,79,47,79,86,74
55,79,62,79,47,79,86,74,53
79,62,79,47,79,86,74,53,74
62,79,47,79,86,74,53,74,86
79,47,79,86,74,53,74,86,80
47,79,86,74,53,74,86,80,74
79,86,74,53,74,86,80,74,86
86,74,53,74,86,80,74,86,80
74,53,74,86,80,74,86,80,74
53,74,86,80,74,86,80,74,58
74,86,80,74,86,80,74,58,86
86,80,74,86,80,74,58,86,57
80,74,86,80,74,58,86,57,68
74,86,80,74,58,86,57,68,69
86,80,74,58,86,57,68,69,81
80,74,58,86,57,68,69,81,64
74,58,86,57,68,69,81,64,78
58,86,57,68,69,81,64,78,69
86,57,68,69,81,64,78,69,69
57,68,69,81,64,78,69,69,69
68,69,81,64,78,69,69,69,73
69,81,64,78,69,69,69,73,59
81,64,78,69,69,69,73,59,61
64,78,69,69,69,73,59,61,85
78,69,69,69,73,59,61,85,69
69,69,69,73,59,61,85,69,69
69,69,73,59,61,85,69,69,81
69,73,59,61,85,69,69,81,78
73,59,61,85,69,69,81,78,79
59,61,85,69,69,81,78,79,76
61,85,69,69,81,78,79,76,73
85,69,69,81,78,79,76,73,68
69,69,81,78,79,76,73,68,69
69,81,78,79,76,73,68,69,69
81,78,79,76,73,68,69,69,69
78,79,76,73,68,69,69,69,69
79,76,73,68,69,69,69,69,69
76,73,68,69,69,69,69,69,57
73,68,69,69,69,69,69,57,69
68,69,69,69,69,69,57,69,69
69,69,69,69,69,57,69,69,57
69,69,69,69,57,69,69,57,74
69,69,69,57,69,69,57,74,61
69,69,57,69,69,57,74,61,62
69,57,69,69,57,74,61,62,69
57,69,69,57,74,61,62,69,81
69,69,57,74,61,62,69,81,78
69,57,74,61,62,69,81,78,79
57,74,61,62,69,81,78,79,76
74,61,62,69,81,78,79,76,69
61,62,69,81,78,79,76,69,73
62,69,81,78,79,76,69,73,73
69,81,78,79,76,69,73,73,64
81,78,79,76,69,73,73,64,73
78,79,76,69,73,73,64,73,73
79,76,69,73,73,64,73,73,57
76,69,73,73,64,73,73,57,69
69,73,73,64,73,73,57,69,74
73,73,64,73,73,57,69,74,73
73,64,73,73,57,69,74,73,76
64,73,73,57,69,74,73,76,74
73,73,57,69,74,73,76,74,71
73,57,69,74,73,76,74,71,71
57,69,74,73,76,74,71,71,73
69,74,73,76,74,71,71,73,64
74,73,76,74,71,71,73,64,64
73,76,74,71,71,73,64,64,73
76,74,71,71,73,64,64,73,69
74,71,71,73,64,64,73,69,69
71,71,73,64,64,73,69,69,64
71,73,64,64,73,69,69,64,64
73,64,64,73,69,69,64,64,69
64,64,73,69,69,64,64,69,61
64,73,69,69,64,64,69,61,69
73,69,69,64,64,69,61,69,67
69,69,64,64,69,61,69,67,57
69,64,64,69,61,69,67,57,61
64,64,69,61,69,67,57,61,61
64,69,61,69,67,57,61,61,62
69,61,69,67,57,61,61,62,62
61,69,67,57,61,61,62,62,62
69,67,57,61,61,62,62,62,67
67,57,61,61,62,62,62,67,66
57,61,61,62,62,62,67,66,69
61,61,62,62,62,67,66,69,57
61,62,62,62,67,66,69,57,59
62,62,62,67,66,69,57,59,66
62,62,67,66,69,57,59,66,69
62,67,66,69,57,59,66,69,57
67,66,69,57,59,66,69,57,62
66,69,57,59,66,69,57,62,62
69,57,59,66,69,57,62,62,66
57,59,66,69,57,62,62,66,68
59,66,69,57,62,62,66,68,71
66,69,57,62,62,66,68,71,69
69,57,62,62,66,68,71,69,64
57,62,62,66,68,71,69,64,66
62,62,66,68,71,69,64,66,62
62,66,68,71,69,64,66,62,66
66,68,71,69,64,66,62,66,73
68,71,69,64,66,62,66,73,72
71,69,64,66,62,66,73,72,73
69,64,66,62,66,73,72,73,74
64,66,62,66,73,72,73,74,79
66,62,66,73,72,73,74,79,81
62,66,73,72,73,74,79,81,80
66,73,72,73,74,79,81,80,83
73,72,73,74,79,81,80,83,85
72,73,74,79,81,80,83,85,86
73,74,79,81,80,83,85,86,85
74,79,81,80,83,85,86,85,78
79,81,80,83,85,86,85,78,88
81,80,83,85,86,85,78,88,86
80,83,85,86,85,78,88,86,83
83,85,86,85,78,88,86,83,83
85,86,85,78,88,86,83,83,73
86,85,78,88,86,83,83,73,76
85,78,88,86,83,83,73,76,76
78,88,86,83,83,73,76,76,83
88,86,83,83,73,76,76,83,80
86,83,83,73,76,76,83,80,85
83,83,73,76,76,83,80,85,73
83,73,76,76,83,80,85,73,81
73,76,76,83,80,85,73,81,80
76,76,83,80,85,73,81,80,88
76,83,80,85,73,81,80,88,73
83,80,85,73,81,80,88,73,71
80,85,73,81,80,88,73,71,74
85,73,81,80,88,73,71,74,74
73,81,80,88,73,71,74,74,74
81,80,88,73,71,74,74,74,73
80,88,73,71,74,74,74,73,73
88,73,71,74,74,74,73,73,69
73,71,74,74,74,73,73,69,71
71,74,74,74,73,73,69,71,81
74,74,74,73,73,69,71,81,78
74,74,73,73,69,71,81,78,79
74,73,73,69,71,81,78,79,77
73,73,69,71,81,78,79,77,78
73,69,71,81,78,79,77,78,67
69,71,81,78,79,77,78,67,67
71,81,78,79,77,78,67,67,67
81,78,79,77,78,67,67,67,69
78,79,77,78,67,67,67,69,76
79,77,78,67,67,67,69,76,83
77,78,67,67,67,69,76,83,79
78,67,67,67,69,76,83,79,76
67,67,67,69,76,83,79,76,75
67,67,69,76,83,79,76,75,55
67,69,76,83,79,76,75,55,86
69,76,83,79,76,75,55,86,86
76,83,79,76,75,55,86,86,75
83,79,76,75,55,86,86,75,76
79,76,75,55,86,86,75,76,74
76,75,55,86,86,75,76,74,55
75,55,86,86,75,76,74,55,76
55,86,86,75,76,74,55,76,83
86,86,75,76,74,55,76,83,84
86,75,76,74,55,76,83,84,81
75,76,74,55,76,83,84,81,57
76,74,55,76,83,84,81,57,86
74,55,76,83,84,81,57,86,86
55,76,83,84,81,57,86,86,86
76,83,84,81,57,86,86,86,86
83,84,81,57,86,86,86,86,84
84,81,57,86,86,86,86,84,86
81,57,86,86,86,86,84,86,83
57,86,86,86,86,84,86,83,48
86,86,86,86,84,86,83,48,57
86,86,86,84,86,83,48,57,55
86,86,84,86,83,48,57,55,79
86,84,86,83,48,57,55,79,86
84,86,83,48,57,55,79,86,86
86,83,48,57,55,79,86,86,86
83,48,57,55,79,86,86,86,86
48,57,55,79,86,86,86,86,86
57,55,79,86,86,86,86,86,86
55,79,86,86,86,86,86,86,80
79,86,86,86,86,86,86,80,62
86,86,86,86,86,86,80,62,74
86,86,86,86,86,80,62,74,59
86,86,86,86,80,62,74,59,83
86,86,86,80,62,74,59,83,68
86,86,80,62,74,59,83,68,62
86,80,62,74,59,83,68,62,77
80,62,74,59,83,68,62,77,68
62,74,59,83,68,62,77,68,62
74,59,83,68,62,77,68,62,74
59,83,68,62,77,68,62,74,57
83,68,62,77,68,62,74,57,61
68,62,77,68,62,74,57,61,57
62,77,68,62,74,57,61,57,70
77,68,62,74,57,61,57,70,68
68,62,74,57,61,57,70,68,62
62,74,57,61,57,70,68,62,76
74,57,61,57,70,68,62,76,68
57,61,57,70,68,62,76,68,57
61,57,70,68,62,76,68,57,69
57,70,68,62,76,68,57,69,57
70,68,62,76,68,57,69,57,57
68,62,76,68,57,69,57,57,66
62,76,68,57,69,57,57,66,71
76,68,57,69,57,57,66,71,57
68,57,69,57,57,66,71,57,71
57,69,57,57,66,71,57,71,68
69,57,57,66,71,57,71,68,62
57,57,66,71,57,71,68,62,69
57,66,71,57,71,68,62,69,57
66,71,57,71,68,62,69,57,67
71,57,71,68,62,69,57,67,57
57,71,68,62,69,57,67,57,61
71,68,62,69,57,67,57,61,67
68,62,69,57,67,57,61,67,57
62,69,57,67,57,61,67,57,69
69,57,67,57,61,67,57,69,66
57,67,57,61,67,57,69,66,62
67,57,61,67,57,69,66,62,64
57,61,67,57,69,66,62,64,67
61,67,57,69,66,62,64,67,64
67,57,69,66,62,64,67,64,70
57,69,66,62,64,67,64,70,71
69,66,62,64,67,64,70,71,57
66,62,64,67,64,70,71,57,57
62,64,67,64,70,71,57,57,66
64,67,64,70,71,57,57,66,66
67,64,70,71,57,57,66,66,67
64,70,71,57,57,66,66,67,85
70,71,57,57,66,66,67,85,85
71,57,57,66,66,67,85,85,85
57,57,66,66,67,85,85,85,81
57,66,66,67,85,85,85,81,86
66,66,67,85,85,85,81,86,81
66,67,85,85,85,81,86,81,65
67,85,85,85,81,86,81,65,81
85,85,85,81,86,81,65,81,57
85,85,81,86,81,65,81,57,88
85,81,86,81,65,81,57,88,85
81,86,81,65,81,57,88,85,80
86,81,65,81,57,88,85,80,79
81,65,81,57,88,85,80,79,83
65,81,57,88,85,80,79,83,85
81,57,88,85,80,79,83,85,81
57,88,85,80,79,83,85,81,78
88,85,80,79,83,85,81,78,86
85,80,79,83,85,81,78,86,86
80,79,83,85,81,78,86,86,78
79,83,85,81,78,86,86,78,86
83,85,81,78,86,86,78,86,78
85,81,78,86,86,78,86,78,62
81,78,86,86,78,86,78,62,57
78,86,86,78,86,78,62,57,57
86,86,78,86,78,62,57,57,78
86,78,86,78,62,57,57,78,83
78,86,78,62,57,57,78,83,86
86,78,62,57,57,78,83,86,83
78,62,57,57,78,83,86,83,74
62,57,57,78,83,86,83,74,86
57,57,78,83,86,83,74,86,79
57,78,83,86,83,74,86,79,67
78,83,86,83,74,86,79,67,79
83,86,83,74,86,79,67,79,78
86,83,74,86,79,67,79,78,85
83,74,86,79,67,79,78,85,86
74,86,79,67,79,78,85,86,57
86,79,67,79,78,85,86,57,57
79,67,79,78,85,86,57,57,79
67,79,78,85,86,57,57,79,78
79,78,85,86,57,57,79,78,45
78,85,86,57,57,79,78,45,57
85,86,57,57,79,78,45,57,45
86,57,57,79,78,45,57,45,45
57,57,79,78,45,57,45,45,78
57,79,78,45,57,45,45,78,86
79,78,45,57,45,45,78,86,86
78,45,57,45,45,78,86,86,78
45,57,45,45,78,86,86,78,45
57,45,45,78,86,86,78,45,54
45,45,78,86,86,78,45,54,57
45,78,86,86,78,45,54,57,86
78,86,86,78,45,54,57,86,78
86,86,78,45,54,57,86,78,83
86,78,45,54,57,86,78,83,86
78,45,54,57,86,78,83,86,85
45,54,57,86,78,83,86,85,83
54,57,86,78,83,86,85,83,74
57,86,78,83,86,85,83,74,83
86,78,83,86,85,83,74,83,74
78,83,86,85,83,74,83,74,83
83,86,85,83,74,83,74,83,86
86,85,83,74,83,74,83,86,74
85,83,74,83,74,83,86,74,74
83,74,83,74,83,86,74,74,81
74,83,74,83,86,74,74,81,45
83,74,83,86,74,74,81,45,79
74,83,86,74,74,81,45,79,45
83,86,74,74,81,45,79,45,57
86,74,74,81,45,79,45,57,45
74,74,81,45,79,45,57,45,45
74,81,45,79,45,57,45,45,74
81,45,79,45,57,45,45,74,64
45,79,45,57,45,45,74,64,57
79,45,57,45,45,74,64,57,78
45,57,45,45,74,64,57,78,78
57,45,45,74,64,57,78,78,79
45,45,74,64,57,78,78,79,71
45,74,64,57,78,78,79,71,73
74,64,57,78,78,79,71,73,55
64,57,78,78,79,71,73,55,57
57,78,78,79,71,73,55,57,66
78,78,79,71,73,55,57,66,61
78,79,71,73,55,57,66,61,69
79,71,73,55,57,66,61,69,64
71,73,55,57,66,61,69,64,49
73,55,57,66,61,69,64,49,50
55,57,66,61,69,64,49,50,66
57,66,61,69,64,49,50,66,62
66,61,69,64,49,50,66,62,70
61,69,64,49,50,66,62,70,56
69,64,49,50,66,62,70,56,78
64,49,50,66,62,70,56,78,71
49,50,66,62,70,56,78,71,71
50,66,62,70,56,78,71,71,74
66,62,70,56,78,71,71,74,73
62,70,56,78,71,71,74,73,62
70,56,78,71,71,74,73,62,57
56,78,71,71,74,73,62,57,62
78,71,71,74,73,62,57,62,76
71,71,74,73,62,57,62,76,78
71,74,73,62,57,62,76,78,61
74,73,62,57,62,76,78,61,78
73,62,57,62,76,78,61,78,74
62,57,62,76,78,61,78,74,67
57,62,76,78,61,78,74,67,76
62,76,78,61,78,74,67,76,76
76,78,61,78,74,67,76,76,57
78,61,78,74,67,76,76,57,69
61,78,74,67,76,76,57,69,73
78,74,67,76,76,57,69,73,74
74,67,76,76,57,69,73,74,69
67,76,76,57,69,73,74,69,71
76,76,57,69,73,74,69,71,66
76,57,69,73,74,69,71,66,67
57,69,73,74,69,71,66,67,62
69,73,74,69,71,66,67,62,69
73,74,69,71,66,67,62,69,79
74,69,71,66,67,62,69,79,79
69,71,66,67,62,69,79,79,76
71,66,67,62,69,79,79,76,49
66,67,62,69,79,79,76,49,62
67,62,69,79,79,76,49,62,78
62,69,79,79,76,49,62,78,78
69,79,79,76,49,62,78,78,55
79,79,76,49,62,78,78,55,71
79,76,49,62,78,78,55,71,66
76,49,62,78,78,55,71,66,83
49,62,78,78,55,71,66,83,70
62,78,78,55,71,66,83,70,83
78,78,55,71,66,83,70,83,70
78,55,71,66,83,70,83,70,73
55,71,66,83,70,83,70,73,74
71,66,83,70,83,70,73,74,56
66,83,70,83,70,73,74,56,88
83,70,83,70,73,74,56,88,77
70,83,70,73,74,56,88,77,57
83,70,73,74,56,88,77,57,59
70,73,74,56,88,77,57,59,74
73,74,56,88,77,57,59,74,73
74,56,88,77,57,59,74,73,74
56,88,77,57,59,74,73,74,73
88,77,57,59,74,73,74,73,74
77,57,59,74,73,74,73,74,62
57,59,74,73,74,73,74,62,57
59,74,73,74,73,74,62,57,77
74,73,74,73,74,62,57,77,57
73,74,73,74,62,57,77,57,78
74,73,74,62,57,77,57,78,81
73,74,62,57,77,57,78,81,66
74,62,57,77,57,78,81,66,67
62,57,77,57,78,81,66,67,76
57,77,57,78,81,66,67,76,57
77,57,78,81,66,67,76,57,61
57,78,81,66,67,76,57,61,76
78,81,66,67,76,57,61,76,81
81,66,67,76,57,61,76,81,86
66,67,76,57,61,76,81,86,57
67,76,57,61,76,81,86,57,67
76,57,61,76,81,86,57,67,78
57,61,76,81,86,57,67,78,67
61,76,81,86,57,67,78,67,76
76,81,86,57,67,78,67,76,54
81,86,57,67,78,67,76,54,55
86,57,67,78,67,76,54,55,52
57,67,78,67,76,54,55,52,50
67,78,67,76,54,55,52,50,76
78,67,76,54,55,52,50,76,62
67,76,54,55,52,50,76,62,47
76,54,55,52,50,76,62,47,76
54,55,52,50,76,62,47,76,74
55,52,50,76,62,47,76,74,56
45,50,45,62,66,62,66,69,69
50,45,62,66,62,66,69,69,69
45,62,66,62,66,69,69,69,73
62,66,62,66,69,69,69,73,67
66,62,66,69,69,69,73,67,69
62,66,69,69,69,73,67,69,73
66,69,69,69,73,67,69,73,76
69,69,69,73,67,69,73,76,78
69,69,73,67,69,73,76,78,81
69,73,67,69,73,76,78,81,78
73,67,69,73,76,78,81,78,74
67,69,73,76,78,81,78,74,61
69,73,76,78,81,78,74,61,67
73,76,78,81,78,74,61,67,69
76,78,81,78,74,61,67,69,78
78,81,78,74,61,67,69,78,76
81,78,74,61,67,69,78,76,59
78,74,61,67,69,78,76,59,64
74,61,67,69,78,76,59,64,59
61,67,69,78,76,59,64,59,64
67,69,78,76,59,64,59,64,67
69,78,76,59,64,59,64,67,52
78,76,59,64,59,64,67,52,67
76,59,64,59,64,67,52,67,71
59,64,59,64,67,52,67,71,71
64,59,64,67,52,67,71,71,59
59,64,67,52,67,71,71,59,75
64,67,52,67,71,71,59,75,71
67,52,67,71,71,59,75,71,78
52,67,71,71,59,75,71,78,79
67,71,71,59,75,71,78,79,81
71,71,59,75,71,78,79,81,83
71,59,75,71,78,79,81,83,73
59,75,71,78,79,81,83,73,74
75,71,78,79,81,83,73,74,64
71,78,79,81,83,73,74,64,62
78,79,81,83,73,74,64,62,67
79,81,83,73,74,64,62,67,71
81,83,73,74,64,62,67,71,45
83,73,74,64,62,67,71,45,50
73,74,64,62,67,71,45,50,74
74,64,62,67,71,45,50,74,78
64,62,67,71,45,50,74,78,81
62,67,71,45,50,74,78,81,50
67,71,45,50,74,78,81,50,86
71,45,50,74,78,81,50,86,54
45,50,74,78,81,50,86,54,57
50,74,78,81,50,86,54,57,88
74,78,81,50,86,54,57,88,57
78,81,50,86,54,57,88,57,83
81,50,86,54,57,88,57,83,83
50,86,54,57,88,57,83,83,79
86,54,57,88,57,83,83,79,61
54,57,88,57,83,83,79,61,62
57,88,57,83,83,79,61,62,78
88,57,83,83,79,61,62,78,64
57,83,83,79,61,62,78,64,78
83,83,79,61,62,78,64,78,78
83,79,61,62,78,64,78,78,73
79,61,62,78,64,78,78,73,74
61,62,78,64,78,78,73,74,86
62,78,64,78,78,73,74,86,57
78,64,78,78,73,74,86,57,73
64,78,78,73,74,86,57,73,74
78,78,73,74,86,57,73,74,67
78,73,74,86,57,73,74,67,57
73,74,86,57,73,74,67,57,47
74,86,57,73,74,67,57,47,76
86,57,73,74,67,57,47,76,79
57,73,74,67,57,47,76,79,66
73,74,67,57,47,76,79,66,73
74,67,57,47,76,79,66,73,74
67,57,47,76,79,66,73,74,52
57,47,76,79,66,73,74,52,76
47,76,79,66,73,74,52,76,79
76,79,66,73,74,52,76,79,83
79,66,73,74,52,76,79,83,79
66,73,74,52,76,79,83,79,88
73,74,52,76,79,83,79,88,84
74,52,76,79,83,79,88,84,59
52,76,79,83,79,88,84,59,55
76,79,83,79,88,84,59,55,59
79,83,79,88,84,59,55,59,47
83,79,88,84,59,55,59,47,79
79,88,84,59,55,59,47,79,76
88,84,59,55,59,47,79,76,72
84,59,55,59,47,79,76,72,63
59,55,59,47,79,76,72,63,67
55,59,47,79,76,72,63,67,76
59,47,79,76,72,63,67,76,71
47,79,76,72,63,67,76,71,76
79,76,72,63,67,76,71,76,83
76,72,63,67,76,71,76,83,71
72,63,67,76,71,76,83,71,73
63,67,76,71,76,83,71,73,64
67,76,71,76,83,71,73,64,67
76,71,76,83,71,73,64,67,74
71,76,83,71,73,64,67,74,69
76,83,71,73,64,67,74,69,66
