0,1,2,3,4,5,6,7,y
60,65,57,60,72,67,64,64,72
65,57,60,72,67,64,64,72,64
57,60,72,67,64,64,72,64,64
60,72,67,64,64,72,64,64,64
72,67,64,64,72,64,64,64,67
67,64,64,72,64,64,64,67,60
64,64,72,64,64,64,67,60,57
64,72,64,64,64,67,60,57,65
72,64,64,64,67,60,57,65,65
64,64,64,67,60,57,65,65,57
64,64,67,60,57,65,65,57,60
64,67,60,57,65,65,57,60,60
67,60,57,65,65,57,60,60,72
60,57,65,65,57,60,60,72,67
57,65,65,57,60,60,72,67,64
65,65,57,60,60,72,67,64,67
65,57,60,60,72,67,64,67,64
57,60,60,72,67,64,67,64,58
60,60,72,67,64,67,64,58,67
60,72,67,64,67,64,58,67,67
72,67,64,67,64,58,67,67,57
67,64,67,64,58,67,67,57,72
64,67,64,58,67,67,57,72,67
67,64,58,67,67,57,72,67,67
64,58,67,67,57,72,67,67,64
58,67,67,57,72,67,67,64,65
67,67,57,72,67,67,64,65,65
67,57,72,67,67,64,65,65,60
57,72,67,67,64,65,65,60,65
72,67,67,64,65,65,60,65,65
67,67,64,65,65,60,65,65,57
67,64,65,65,60,65,65,57,57
64,65,65,60,65,65,57,57,60
65,65,60,65,65,57,57,60,34
65,60,65,65,57,57,60,34,74
60,65,65,57,57,60,34,74,65
65,65,57,57,60,34,74,65,46
65,57,57,60,34,74,65,46,65
57,57,60,34,74,65,46,65,65
57,60,34,74,65,46,65,65,72
60,34,74,65,46,65,65,72,58
34,74,65,46,65,65,72,58,62
74,65,46,65,65,72,58,62,62
65,46,65,65,72,58,62,62,62
46,65,65,72,58,62,62,62,65
65,65,72,58,62,62,62,65,36
65,72,58,62,62,62,65,36,48
72,58,62,62,62,65,36,48,65
58,62,62,62,65,36,48,65,65
62,62,62,65,36,48,65,65,60
62,62,65,36,48,65,65,60,72
62,65,36,48,65,65,60,72,55
65,36,48,65,65,60,72,55,60
36,48,65,65,60,72,55,60,60
48,65,65,60,72,55,60,60,60
65,65,60,72,55,60,60,60,60
65,60,72,55,60,60,60,60,60
60,72,55,60,60,60,60,60,55
72,55,60,60,60,60,60,55,60
55,60,60,60,60,60,55,60,55
60,60,60,60,60,55,60,55,64
60,60,60,60,55,60,55,64,72
60,60,60,55,60,55,64,72,29
60,60,55,60,55,64,72,29,60
60,55,60,55,64,72,29,60,65
55,60,55,64,72,29,60,65,65
60,55,64,72,29,60,65,65,57
55,64,72,29,60,65,65,57,65
64,72,29,60,65,65,57,65,65
72,29,60,65,65,57,65,65,65
29,60,65,65,57,65,65,65,64
60,65,65,57,65,65,65,64,67
65,65,57,65,65,65,64,67,41
65,57,65,65,65,64,67,41,84
57,65,65,65,64,67,41,84,58
65,65,65,64,67,41,84,58,65
65,65,64,67,41,84,58,65,64
65,64,67,41,84,58,65,64,58
64,67,41,84,58,65,64,58,64
67,41,84,58,65,64,58,64,67
41,84,58,65,64,58,64,67,41
84,58,65,64,58,64,67,41,60
58,65,64,58,64,67,41,60,60
65,64,58,64,67,41,60,60,60
64,58,64,67,41,60,60,60,65
58,64,67,41,60,60,60,65,84
64,67,41,60,60,60,65,84,65
67,41,60,60,60,65,84,65,67
41,60,60,60,65,84,65,67,72
60,60,60,65,84,65,67,72,65
60,60,65,84,65,67,72,65,65
60,65,84,65,67,72,65,65,64
65,84,65,67,72,65,65,64,67
84,65,67,72,65,65,64,67,58
65,67,72,65,65,64,67,58,58
67,72,65,65,64,67,58,58,67
72,65,65,64,67,58,58,67,58
65,65,64,67,58,58,67,58,58
65,64,67,58,58,67,58,58,64
64,67,58,58,67,58,58,64,29
67,58,58,67,58,58,64,29,72
58,58,67,58,58,64,29,72,67
58,67,58,58,64,29,72,67,69
67,58,58,64,29,72,67,69,72
58,58,64,29,72,67,69,72,77
58,64,29,72,67,69,72,77,57
64,29,72,67,69,72,77,57,41
29,72,67,69,72,77,57,41,84
72,67,69,72,77,57,41,84,60
67,69,72,77,57,41,84,60,60
69,72,77,57,41,84,60,60,65
72,77,57,41,84,60,60,65,65
77,57,41,84,60,60,65,65,65
57,41,84,60,60,65,65,65,29
41,84,60,60,65,65,65,29,69
84,60,60,65,65,65,29,69,70
60,60,65,65,65,29,69,70,86
60,65,65,65,29,69,70,86,77
65,65,65,29,69,70,86,77,62
65,65,29,69,70,86,77,62,62
65,29,69,70,86,77,62,62,65
29,69,70,86,77,62,62,65,62
69,70,86,77,62,62,65,62,58
70,86,77,62,62,65,62,58,65
86,77,62,62,65,62,58,65,58
77,62,62,65,62,58,65,58,72
62,62,65,62,58,65,58,72,34
62,65,62,58,65,58,72,34,65
65,62,58,65,58,72,34,65,46
62,58,65,58,72,34,65,46,84
58,65,58,72,34,65,46,84,79
65,58,72,34,65,46,84,79,60
58,72,34,65,46,84,79,60,65
72,34,65,46,84,79,60,65,36
34,65,46,84,79,60,65,36,48
65,46,84,79,60,65,36,48,89
46,84,79,60,65,36,48,89,65
84,79,60,65,36,48,89,65,55
79,60,65,36,48,89,65,55,65
60,65,36,48,89,65,55,65,60
65,36,48,89,65,55,65,60,55
36,48,89,65,55,65,60,55,65
48,89,65,55,65,60,55,65,60
89,65,55,65,60,55,65,60,86
65,55,65,60,55,65,60,86,72
55,65,60,55,65,60,86,72,65
65,60,55,65,60,86,72,65,79
60,55,65,60,86,72,65,79,60
55,65,60,86,72,65,79,60,64
65,60,86,72,65,79,60,64,60
60,86,72,65,79,60,64,60,60
86,72,65,79,60,64,60,60,72
72,65,79,60,64,60,60,72,72
65,79,60,64,60,60,72,72,88
79,60,64,60,60,72,72,88,55
60,64,60,60,72,72,88,55,64
64,60,60,72,72,88,55,64,60
60,60,72,72,88,55,64,60,60
60,72,72,88,55,64,60,60,64
72,72,88,55,64,60,60,64,55
72,88,55,64,60,60,64,55,81
88,55,64,60,60,64,55,81,60
55,64,60,60,64,55,81,60,57
64,60,60,64,55,81,60,57,60
60,60,64,55,81,60,57,60,84
60,64,55,81,60,57,60,84,65
64,55,81,60,57,60,84,65,57
55,81,60,57,60,84,65,57,89
81,60,57,60,84,65,57,89,41
60,57,60,84,65,57,89,41,65
57,60,84,65,57,89,41,65,57
60,84,65,57,89,41,65,57,65
84,65,57,89,41,65,57,65,65
65,57,89,41,65,57,65,65,60
57,89,41,65,57,65,65,60,67
89,41,65,57,65,65,60,67,64
41,65,57,65,65,60,67,64,58
65,57,65,65,60,67,64,58,64
57,65,65,60,67,64,58,64,58
65,65,60,67,64,58,64,58,64
65,60,67,64,58,64,58,64,67
60,67,64,58,64,58,64,67,29
67,64,58,64,58,64,67,29,65
64,58,64,58,64,67,29,65,57
58,64,58,64,67,29,65,57,57
64,58,64,67,29,65,57,57,65
58,64,67,29,65,57,57,65,57
64,67,29,65,57,57,65,57,65
67,29,65,57,57,65,57,65,65
29,65,57,57,65,57,65,65,65
65,57,57,65,57,65,65,65,60
57,57,65,57,65,65,65,60,67
57,65,57,65,65,65,60,67,64
65,57,65,65,65,60,67,64,64
57,65,65,65,60,67,64,64,67
65,65,65,60,67,64,64,67,64
65,65,60,67,64,64,67,64,64
65,60,67,64,64,67,64,64,67
60,67,64,64,67,64,64,67,67
67,64,64,67,64,64,67,67,41
64,64,67,64,64,67,67,41,67
64,67,64,64,67,67,41,67,64
67,64,64,67,67,41,67,64,60
64,64,67,67,41,67,64,60,65
64,67,67,41,67,64,60,65,65
67,67,41,67,64,60,65,65,29
67,41,67,64,60,65,65,29,57
41,67,64,60,65,65,29,57,65
67,64,60,65,65,29,57,65,65
64,60,65,65,29,57,65,65,57
60,65,65,29,57,65,65,57,65
65,65,29,57,65,65,57,65,57
65,29,57,65,65,57,65,57,65
29,57,65,65,57,65,57,65,57
57,65,65,57,65,57,65,57,65
65,65,57,65,57,65,57,65,57
65,57,65,57,65,57,65,57,65
57,65,57,65,57,65,57,65,57
65,57,65,57,65,57,65,57,65
57,65,57,65,57,65,57,65,48
65,57,65,57,65,57,65,48,41
57,65,57,65,57,65,48,41,29
65,57,65,57,65,48,41,29,57
57,65,57,65,48,41,29,57,65
65,57,65,48,41,29,57,65,60
57,65,48,41,29,57,65,60,65
65,48,41,29,57,65,60,65,57
48,41,29,57,65,60,65,57,65
41,29,57,65,60,65,57,65,48
29,57,65,60,65,57,65,48,65
57,65,60,65,57,65,48,65,65
65,60,65,57,65,48,65,65,65
47,55,64,55,59,55,59,55,52
55,64,55,59,55,59,55,52,64
64,55,59,55,59,55,52,64,55
55,59,55,59,55,52,64,55,64
59,55,59,55,52,64,55,64,59
55,59,55,52,64,55,64,59,54
59,55,52,64,55,64,59,54,64
55,52,64,55,64,59,54,64,64
52,64,55,64,59,54,64,64,55
64,55,64,59,54,64,64,55,64
55,64,59,54,64,64,55,64,52
64,59,54,64,64,55,64,52,55
59,54,64,64,55,64,52,55,55
54,64,64,55,64,52,55,55,55
64,64,55,64,52,55,55,55,47
64,55,64,52,55,55,55,47,54
55,64,52,55,55,55,47,54,43
64,52,55,55,55,47,54,43,55
52,55,55,55,47,54,43,55,45
55,55,55,47,54,43,55,45,54
55,55,47,54,43,55,45,54,45
55,47,54,43,55,45,54,45,59
47,54,43,55,45,54,45,59,64
54,43,55,45,54,45,59,64,54
43,55,45,54,45,59,64,54,52
55,45,54,45,59,64,54,52,54
45,54,45,59,64,54,52,54,47
54,45,59,64,54,52,54,47,55
45,59,64,54,52,54,47,55,55
59,64,54,52,54,47,55,55,36
64,54,52,54,47,55,55,36,54
54,52,54,47,55,55,36,54,40
52,54,47,55,55,36,54,40,64
54,47,55,55,36,54,40,64,64
47,55,55,36,54,40,64,64,57
55,55,36,54,40,64,64,57,45
55,36,54,40,64,64,57,45,64
36,54,40,64,64,57,45,64,35
54,40,64,64,57,45,64,35,54
40,64,64,57,45,64,35,54,64
64,64,57,45,64,35,54,64,54
64,57,45,64,35,54,64,54,64
57,45,64,35,54,64,54,64,59
45,64,35,54,64,54,64,59,36
64,35,54,64,54,64,59,36,54
35,54,64,54,64,59,36,54,40
54,64,54,64,59,36,54,40,47
64,54,64,59,36,54,40,47,59
54,64,59,36,54,40,47,59,64
64,59,36,54,40,47,59,64,59
59,36,54,40,47,59,64,59,59
36,54,40,47,59,64,59,59,55
54,40,47,59,64,59,59,55,59
40,47,59,64,59,59,55,59,64
47,59,64,59,59,55,59,64,55
59,64,59,59,55,59,64,55,59
64,59,59,55,59,64,55,59,52
59,59,55,59,64,55,59,52,57
59,55,59,64,55,59,52,57,57
55,59,64,55,59,52,57,57,51
59,64,55,59,52,57,57,51,42
64,55,59,52,57,57,51,42,51
55,59,52,57,57,51,42,51,51
59,52,57,57,51,42,51,51,59
52,57,57,51,42,51,51,59,42
57,57,51,42,51,51,59,42,42
57,51,42,51,51,59,42,42,51
51,42,51,51,59,42,42,51,40
42,51,51,59,42,42,51,40,64
51,51,59,42,42,51,40,64,42
51,59,42,42,51,40,64,42,66
59,42,42,51,40,64,42,66,57
42,42,51,40,64,42,66,57,55
42,51,40,64,42,66,57,55,57
51,40,64,42,66,57,55,57,57
40,64,42,66,57,55,57,57,63
64,42,66,57,55,57,57,63,55
42,66,57,55,57,57,63,55,57
66,57,55,57,57,63,55,57,59
57,55,57,57,63,55,57,59,59
55,57,57,63,55,57,59,59,64
57,57,63,55,57,59,59,64,42
57,63,55,57,59,59,64,42,52
63,55,57,59,59,64,42,52,67
55,57,59,59,64,42,52,67,65
57,59,59,64,42,52,67,65,59
59,59,64,42,52,67,65,59,55
59,64,42,52,67,65,59,55,40
64,42,52,67,65,59,55,40,42
42,52,67,65,59,55,40,42,43
52,67,65,59,55,40,42,43,55
67,65,59,55,40,42,43,55,55
65,59,55,40,42,43,55,55,41
59,55,40,42,43,55,55,41,71
55,40,42,43,55,55,41,71,64
40,42,43,55,55,41,71,64,52
42,43,55,55,41,71,64,52,64
43,55,55,41,71,64,52,64,64
55,55,41,71,64,52,64,64,64
55,41,71,64,52,64,64,64,52
41,71,64,52,64,64,64,52,69
71,64,52,64,64,64,52,69,71
64,52,64,64,64,52,69,71,72
52,64,64,64,52,69,71,72,64
64,64,64,52,69,71,72,64,66
64,64,52,69,71,72,64,66,66
64,52,69,71,72,64,66,66,57
52,69,71,72,64,66,66,57,67
69,71,72,64,66,66,57,67,66
71,72,64,66,66,57,67,66,66
72,64,66,66,57,67,66,66,66
64,66,66,57,67,66,66,66,64
66,66,57,67,66,66,66,64,60
66,57,67,66,66,66,64,60,54
57,67,66,66,66,64,60,54,43
67,66,66,66,64,60,54,43,64
66,66,66,64,60,54,43,64,52
66,66,64,60,54,43,64,52,69
66,64,60,54,43,64,52,69,66
64,60,54,43,64,52,69,66,59
60,54,43,64,52,69,66,59,40
54,43,64,52,69,66,59,40,48
43,64,52,69,66,59,40,48,54
64,52,69,66,59,40,48,54,64
52,69,66,59,40,48,54,64,59
69,66,59,40,48,54,64,59,35
66,59,40,48,54,64,59,35,57
59,40,48,54,64,59,35,57,52
40,48,54,64,59,35,57,52,47
48,54,64,59,35,57,52,47,64
54,64,59,35,57,52,47,64,71
64,59,35,57,52,47,64,71,55
59,35,57,52,47,64,71,55,63
35,57,52,47,64,71,55,63,52
57,52,47,64,71,55,63,52,52
52,47,64,71,55,63,52,52,52
47,64,71,55,63,52,52,52,52
64,71,55,63,52,52,52,52,52
71,55,63,52,52,52,52,52,76
55,63,52,52,52,52,52,76,62
63,52,52,52,52,52,76,62,76
52,52,52,52,52,76,62,76,62
52,52,52,52,76,62,76,62,71
52,52,52,76,62,76,62,71,52
52,52,76,62,76,62,71,52,62
52,76,62,76,62,71,52,62,62
76,62,76,62,71,52,62,62,76
62,76,62,71,52,62,62,76,76
76,62,71,52,62,62,76,76,45
62,71,52,62,62,76,76,45,64
71,52,62,62,76,76,45,64,52
52,62,62,76,76,45,64,52,57
62,62,76,76,45,64,52,57,49
62,76,76,45,64,52,57,49,49
76,76,45,64,52,57,49,49,52
76,45,64,52,57,49,49,52,61
45,64,52,57,49,49,52,61,76
64,52,57,49,49,52,61,76,72
52,57,49,49,52,61,76,72,52
57,49,49,52,61,76,72,52,52
49,49,52,61,76,72,52,52,57
49,52,61,76,72,52,52,57,52
52,61,76,72,52,52,57,52,76
61,76,72,52,52,57,52,76,76
76,72,52,52,57,52,76,76,56
72,52,52,57,52,76,76,56,56
52,52,57,52,76,76,56,56,69
52,57,52,76,76,56,56,69,76
57,52,76,76,56,56,69,76,52
52,76,76,56,56,69,76,52,76
76,76,56,56,69,76,52,76,52
76,56,56,69,76,52,76,52,59
56,56,69,76,52,76,52,59,56
56,69,76,52,76,52,59,56,40
69,76,52,76,52,59,56,40,52
76,52,76,52,59,56,40,52,64
52,76,52,59,56,40,52,64,59
76,52,59,56,40,52,64,59,67
52,59,56,40,52,64,59,67,71
59,56,40,52,64,59,67,71,69
56,40,52,64,59,67,71,69,59
40,52,64,59,67,71,69,59,55
52,64,59,67,71,69,59,55,55
64,59,67,71,69,59,55,55,64
59,67,71,69,59,55,55,64,64
67,71,69,59,55,55,64,64,45
71,69,59,55,55,64,64,45,66
69,59,55,55,64,64,45,66,47
59,55,55,64,64,45,66,47,64
55,55,64,64,45,66,47,64,66
55,64,64,45,66,47,64,66,69
64,64,45,66,47,64,66,69,71
64,45,66,47,64,66,69,71,72
45,66,47,64,66,69,71,72,66
66,47,64,66,69,71,72,66,66
47,64,66,69,71,72,66,66,60
64,66,69,71,72,66,66,60,52
66,69,71,72,66,66,60,52,69
69,71,72,66,66,60,52,69,71
71,72,66,66,60,52,69,71,59
72,66,66,60,52,69,71,59,47
66,66,60,52,69,71,59,47,57
66,60,52,69,71,59,47,57,57
60,52,69,71,59,47,57,57,52
52,69,71,59,47,57,57,52,59
69,71,59,47,57,57,52,59,54
71,59,47,57,57,52,59,54,59
59,47,57,57,52,59,54,59,35
47,57,57,52,59,54,59,35,40
57,57,52,59,54,59,35,40,51
57,52,59,54,59,35,40,51,64
52,59,54,59,35,40,51,64,55
59,54,59,35,40,51,64,55,55
54,59,35,40,51,64,55,55,55
59,35,40,51,64,55,55,55,40
35,40,51,64,55,55,55,40,67
40,51,64,55,55,55,40,67,59
51,64,55,55,55,40,67,59,59
64,55,55,55,40,67,59,59,45
55,55,55,40,67,59,59,45,64
55,55,40,67,59,59,45,64,54
55,40,67,59,59,45,64,54,53
40,67,59,59,45,64,54,53,52
67,59,59,45,64,54,53,52,51
59,59,45,64,54,53,52,51,50
59,45,64,54,53,52,51,50,49
45,64,54,53,52,51,50,49,48
64,54,53,52,51,50,49,48,47
54,53,52,51,50,49,48,47,64
53,52,51,50,49,48,47,64,64
52,51,50,49,48,47,64,64,67
51,50,49,48,47,64,64,67,67
50,49,48,47,64,64,67,67,45
49,48,47,64,64,67,67,45,43
48,47,64,64,67,67,45,43,42
47,64,64,67,67,45,43,42,59
64,64,67,67,45,43,42,59,59
64,67,67,45,43,42,59,59,47
67,67,45,43,42,59,59,47,47
67,45,43,42,59,59,47,47,47
45,43,42,59,59,47,47,47,61
43,42,59,59,47,47,47,61,61
42,59,59,47,47,47,61,61,59
59,59,47,47,47,61,61,59,59
59,47,47,47,61,61,59,59,47
47,47,47,61,61,59,59,47,47
47,47,61,61,59,59,47,47,35
47,61,61,59,59,47,47,35,37
61,61,59,59,47,47,35,37,39
61,59,59,47,47,35,37,39,59
59,59,47,47,35,37,39,59,59
59,47,47,35,37,39,59,59,37
47,47,35,37,39,59,59,37,55
47,35,37,39,59,59,37,55,67
35,37,39,59,59,37,55,67,67
37,39,59,59,37,55,67,67,79
39,59,59,37,55,67,67,79,67
59,59,37,55,67,67,79,67,66
59,37,55,67,67,79,67,66,59
37,55,67,67,79,67,66,59,59
55,67,67,79,67,66,59,59,55
67,67,79,67,66,59,59,55,79
67,79,67,66,59,59,55,79,90
79,67,66,59,59,55,79,90,42
67,66,59,59,55,79,90,42,40
66,59,59,55,79,90,42,40,38
59,59,55,79,90,42,40,38,35
59,55,79,90,42,40,38,35,69
55,79,90,42,40,38,35,69,66
79,90,42,40,38,35,69,66,93
90,42,40,38,35,69,66,93,59
42,40,38,35,69,66,93,59,59
40,38,35,69,66,93,59,59,66
38,35,69,66,93,59,59,66,69
35,69,66,93,59,59,66,69,91
69,66,93,59,59,66,69,91,47
66,93,59,59,66,69,91,47,47
93,59,59,66,69,91,47,47,43
59,59,66,69,91,47,47,43,41
59,66,69,91,47,47,43,41,39
66,69,91,47,47,43,41,39,59
69,91,47,47,43,41,39,59,36
91,47,47,43,41,39,59,36,35
47,47,43,41,39,59,36,35,67
47,43,41,39,59,36,35,67,59
43,41,39,59,36,35,67,59,59
41,39,59,36,35,67,59,59,71
39,59,36,35,67,59,59,71,83
59,36,35,67,59,59,71,83,71
36,35,67,59,59,71,83,71,93
35,67,59,59,71,83,71,93,59
67,59,59,71,83,71,93,59,59
59,59,71,83,71,93,59,59,67
59,71,83,71,93,59,59,67,69
71,83,71,93,59,59,67,69,59
83,71,93,59,59,67,69,59,41
71,93,59,59,67,69,59,41,59
93,59,59,67,69,59,41,59,35
59,59,67,69,59,41,59,35,72
59,67,69,59,41,59,35,72,72
67,69,59,41,59,35,72,72,72
69,59,41,59,35,72,72,72,45
59,41,59,35,72,72,72,45,84
41,59,35,72,72,72,45,84,72
59,35,72,72,72,45,84,72,72
35,72,72,72,45,84,72,72,95
72,72,72,45,84,72,72,95,59
72,72,45,84,72,72,95,59,47
72,45,84,72,72,95,59,47,59
45,84,72,72,95,59,47,59,59
84,72,72,95,59,47,59,59,93
72,72,95,59,47,59,59,93,71
72,95,59,47,59,59,93,71,59
95,59,47,59,59,93,71,59,47
59,47,59,59,93,71,59,47,62
47,59,59,93,71,59,47,62,59
59,59,93,71,59,47,62,59,59
59,93,71,59,47,62,59,59,50
93,71,59,47,62,59,59,50,59
71,59,47,62,59,59,50,59,47
59,47,62,59,59,50,59,47,74
47,62,59,59,50,59,47,74,55
62,59,59,50,59,47,74,55,59
59,59,50,59,47,74,55,59,55
59,50,59,47,74,55,59,55,74
50,59,47,74,55,59,55,74,67
59,47,74,55,59,55,74,67,62
47,74,55,59,55,74,67,62,55
74,55,59,55,74,67,62,55,59
55,59,55,74,67,62,55,59,59
59,55,74,67,62,55,59,59,62
55,74,67,62,55,59,59,62,61
74,67,62,55,59,59,62,61,57
67,62,55,59,59,62,61,57,63
62,55,59,59,62,61,57,63,57
55,59,59,62,61,57,63,57,49
59,59,62,61,57,63,57,49,57
59,62,61,57,63,57,49,57,55
62,61,57,63,57,49,57,55,74
61,57,63,57,49,57,55,74,73
57,63,57,49,57,55,74,73,76
63,57,49,57,55,74,73,76,57
57,49,57,55,74,73,76,57,67
49,57,55,74,73,76,57,67,57
57,55,74,73,76,57,67,57,65
55,74,73,76,57,67,57,65,55
74,73,76,57,67,57,65,55,55
73,76,57,67,57,65,55,55,57
76,57,67,57,65,55,55,57,55
57,67,57,65,55,55,57,55,45
67,57,65,55,55,57,55,45,55
57,65,55,55,57,55,45,55,55
65,55,55,57,55,45,55,55,65
55,55,57,55,45,55,55,65,66
55,57,55,45,55,55,65,66,67
57,55,45,55,55,65,66,67,73
55,45,55,55,65,66,67,73,69
45,55,55,65,66,67,73,69,73
55,55,65,66,67,73,69,73,76
55,65,66,67,73,69,73,76,67
65,66,67,73,69,73,76,67,46
66,67,73,69,73,76,67,46,66
67,73,69,73,76,67,46,66,73
73,69,73,76,67,46,66,73,74
69,73,76,67,46,66,73,74,54
73,76,67,46,66,73,74,54,71
76,67,46,66,73,74,54,71,55
67,46,66,73,74,54,71,55,54
46,66,73,74,54,71,55,54,64
66,73,74,54,71,55,54,64,54
73,74,54,71,55,54,64,54,55
74,54,71,55,54,64,54,55,62
54,71,55,54,64,54,55,62,55
71,55,54,64,54,55,62,55,54
55,54,64,54,55,62,55,54,73
54,64,54,55,62,55,54,73,54
64,54,55,62,55,54,73,54,61
54,55,62,55,54,73,54,61,73
55,62,55,54,73,54,61,73,55
62,55,54,73,54,61,73,55,66
55,54,73,54,61,73,55,66,70
54,73,54,61,73,55,66,70,70
73,54,61,73,55,66,70,70,66
54,61,73,55,66,70,70,66,71
61,73,55,66,70,70,66,71,54
73,55,66,70,70,66,71,54,66
55,66,70,70,66,71,54,66,49
66,70,70,66,71,54,66,49,54
70,70,66,71,54,66,49,54,58
70,66,71,54,66,49,54,58,47
66,71,54,66,49,54,58,47,67
71,54,66,49,54,58,47,67,54
54,66,49,54,58,47,67,54,73
66,49,54,58,47,67,54,73,50
49,54,58,47,67,54,73,50,79
54,58,47,67,54,73,50,79,59
58,47,67,54,73,50,79,59,79
47,67,54,73,50,79,59,79,74
67,54,73,50,79,59,79,74,79
54,73,50,79,59,79,74,79,59
73,50,79,59,79,74,79,59,76
50,79,59,79,74,79,59,76,71
79,59,79,74,79,59,76,71,78
59,79,74,79,59,76,71,78,74
79,74,79,59,76,71,78,74,76
74,79,59,76,71,78,74,76,59
79,59,76,71,78,74,76,59,73
59,76,71,78,74,76,59,73,74
76,71,78,74,76,59,73,74,71
71,78,74,76,59,73,74,71,62
78,74,76,59,73,74,71,62,42
74,76,59,73,74,71,62,42,58
76,59,73,74,71,62,42,58,58
59,73,74,71,62,42,58,58,59
73,74,71,62,42,58,58,59,52
74,71,62,42,58,58,59,52,54
71,62,42,58,58,59,52,54,73
62,42,58,58,59,52,54,73,54
42,58,58,59,52,54,73,54,71
58,58,59,52,54,73,54,71,59
58,59,52,54,73,54,71,59,59
59,52,54,73,54,71,59,59,59
52,54,73,54,71,59,59,59,59
54,73,54,71,59,59,59,59,71
73,54,71,59,59,59,59,71,59
54,71,59,59,59,59,71,59,60
71,59,59,59,59,71,59,60,60
59,59,59,59,71,59,60,60,60
59,59,59,71,59,60,60,60,60
59,59,71,59,60,60,60,60,60
59,71,59,60,60,60,60,60,66
71,59,60,60,60,60,60,66,55
59,60,60,60,60,60,66,55,47
60,60,60,60,60,66,55,47,54
60,60,60,60,66,55,47,54,56
60,60,60,66,55,47,54,56,61
60,60,66,55,47,54,56,61,61
60,66,55,47,54,56,61,61,61
66,55,47,54,56,61,61,61,66
55,47,54,56,61,61,61,66,66
47,54,56,61,61,61,66,66,54
54,56,61,61,61,66,66,54,54
56,61,61,61,66,66,54,54,59
61,61,61,66,66,54,54,59,71
61,61,66,66,54,54,59,71,60
61,66,66,54,54,59,71,60,61
66,66,54,54,59,71,60,61,54
66,54,54,59,71,60,61,54,70
54,54,59,71,60,61,54,70,66
54,59,71,60,61,54,70,66,70
59,71,60,61,54,70,66,70,61
71,60,61,54,70,66,70,61,62
60,61,54,70,66,70,61,62,66
61,54,70,66,70,61,62,66,71
54,70,66,70,61,62,66,71,59
70,66,70,61,62,66,71,59,71
66,70,61,62,66,71,59,71,71
70,61,62,66,71,59,71,71,71
61,62,66,71,59,71,71,71,60
62,66,71,59,71,71,71,60,71
66,71,59,71,71,71,60,71,60
71,59,71,71,71,60,71,60,71
59,71,71,71,60,71,60,71,71
71,71,71,60,71,60,71,71,67
71,71,60,71,60,71,71,67,51
71,60,71,60,71,71,67,51,67
60,71,60,71,71,67,51,67,67
71,60,71,71,67,51,67,67,67
60,71,71,67,51,67,67,67,71
71,71,67,51,67,67,67,71,67
71,67,51,67,67,67,71,67,62
67,51,67,67,67,71,67,62,71
51,67,67,67,71,67,62,71,50
67,67,67,71,67,62,71,50,69
67,67,71,67,62,71,50,69,38
67,71,67,62,71,50,69,38,38
71,67,62,71,50,69,38,38,66
67,62,71,50,69,38,38,66,51
62,71,50,69,38,38,66,51,43
71,50,69,38,38,66,51,43,59
50,69,38,38,66,51,43,59,59
69,38,38,66,51,43,59,59,59
38,38,66,51,43,59,59,59,62
38,66,51,43,59,59,59,62,62
66,51,43,59,59,59,62,62,79
51,43,59,59,59,62,62,79,59
43,59,59,59,62,62,79,59,50
59,59,59,62,62,79,59,50,71
59,59,62,62,79,59,50,71,67
59,62,62,79,59,50,71,67,59
62,62,79,59,50,71,67,59,83
62,79,59,50,71,67,59,83,62
79,59,50,71,67,59,83,62,84
59,50,71,67,59,83,62,84,86
50,71,67,59,83,62,84,86,67
71,67,59,83,62,84,86,67,67
67,59,83,62,84,86,67,67,71
59,83,62,84,86,67,67,71,79
83,62,84,86,67,67,71,79,88
62,84,86,67,67,71,79,88,83
84,86,67,67,71,79,88,83,67
86,67,67,71,79,88,83,67,64
67,67,71,79,88,83,67,64,71
67,71,79,88,83,67,64,71,73
71,79,88,83,67,64,71,73,69
79,88,83,67,64,71,73,69,64
88,83,67,64,71,73,69,64,67
83,67,64,71,73,69,64,67,79
67,64,71,73,69,64,67,79,64
64,71,73,69,64,67,79,64,81
71,73,69,64,67,79,64,81,61
73,69,64,67,79,64,81,61,61
69,64,67,79,64,81,61,61,73
64,67,79,64,81,61,61,73,67
67,79,64,81,61,61,73,67,57
79,64,81,61,61,73,67,57,61
64,81,61,61,73,67,57,61,81
81,61,61,73,67,57,61,81,69
61,61,73,67,57,61,81,69,88
61,73,67,57,61,81,69,88,84
73,67,57,61,81,69,88,84,78
67,57,61,81,69,88,84,78,78
57,61,81,69,88,84,78,78,78
61,81,69,88,84,78,78,78,66
81,69,88,84,78,78,78,66,66
69,88,84,78,78,78,66,66,78
88,84,78,78,78,66,66,78,83
84,78,78,78,66,66,78,83,62
78,78,78,66,66,78,83,62,84
78,78,66,66,78,83,62,84,66
78,66,66,78,83,62,84,66,83
66,66,78,83,62,84,66,83,81
66,78,83,62,84,66,83,81,60
78,83,62,84,66,83,81,60,86
83,62,84,66,83,81,60,86,88
62,84,66,83,81,60,86,88,66
84,66,83,81,60,86,88,66,55
66,83,81,60,86,88,66,55,62
83,81,60,86,88,66,55,62,67
81,60,86,88,66,55,62,67,50
60,86,88,66,55,62,67,50,83
86,88,66,55,62,67,50,83,59
88,66,55,62,67,50,83,59,79
66,55,62,67,50,83,59,79,62
